Date, Price, Ret, RV
7/31/12,-0.014580925,3.60257E-05,891.9
8/1/12,0.001792316,2.77394E-05,893.5
8/2/12,-0.006512487,6.15693E-05,887.7
8/3/12,0.015537115,2.567E-05,901.6
8/6/12,0.010262159,3.70019E-05,910.9
8/7/12,0.004381648,2.21106E-05,914.9
8/8/12,-0.000765404,2.41191E-05,914.2
8/9/12,0.008929603,1.41821E-05,922.4
8/10/12,0.002274082,1.28311E-05,924.5
8/13/12,-0.000865707,7.02E-06,923.7
8/14/12,0.007119771,2.04593E-05,930.3
8/15/12,0.003755168,7.62E-06,933.8
8/16/12,0.006936691,1.06935E-05,940.3
8/17/12,0.00741686,1.11259E-05,947.3
8/20/12,-0.006247704,3.37428E-05,941.4
8/21/12,0.0109868,2.31188E-05,951.8
8/22/12,0.00492586,1.72233E-05,956.5
8/23/12,-0.000836733,1.61617E-05,955.7
8/24/12,-0.009250565,3.44962E-05,946.9
8/27/12,0.006211527,1.62428E-05,952.8
8/28/12,-0.00938479,2.06185E-05,943.9
8/29/12,-0.004885311,2.51403E-05,939.3
8/30/12,0.00053217,3.05976E-05,939.8
8/31/12,0.011321075,2.93747E-05,950.5
9/3/12,0.000420743,1.5054E-05,950.9
9/4/12,-0.004849261,7.92E-06,946.3
9/5/12,0,2.20399E-05,946.3
9/6/12,0.006740415,3.36033E-05,952.7
9/7/12,0.015828717,1.94199E-05,967.9
9/10/12,-0.013522153,1.89953E-05,954.9
9/11/12,-0.002726512,1.52721E-05,952.3
9/12/12,0.010653955,2.4147E-05,962.5
9/13/12,-0.009814236,1.53532E-05,953.1
9/14/12,0.025176155,2.70549E-05,977.4
9/17/12,-0.007393749,1.38731E-05,970.2
9/18/12,-0.003407158,1.87421E-05,966.9
9/19/12,0.000723701,2.84498E-05,967.6
9/20/12,-0.010179791,2.26528E-05,957.8
9/21/12,0.004271507,2.39701E-05,961.9
9/24/12,-0.004355035,1.05943E-05,957.72
9/25/12,0.006120811,1.62948E-05,963.6
9/26/12,-0.019057575,2.29413E-05,945.41
9/27/12,0.008615114,1.91436E-05,953.59
10/1/12,0.012526216,2.98231E-05,965.61
10/2/12,-0.00758871,1.34E-05,958.31
10/3/12,0.004591295,1.74747E-05,962.72
10/4/12,0.006274936,1.56973E-05,968.78
10/5/12,0.015273259,3.37916E-05,983.69
10/8/12,0.000325253,1.92373E-05,984.01
10/9/12,0.00023371,2.17175E-05,984.24
10/10/12,-0.002278461,1.14483E-05,982
10/11/12,0.003852042,1.76598E-05,985.79
10/12/12,-0.000771253,3.09235E-05,985.03
10/15/12,5.07586E-05,8.33E-06,985.08
10/16/12,0.008893619,1.3446E-05,993.88
10/17/12,-0.00123834,9.93E-06,992.65
10/18/12,0.000483437,1.02066E-05,993.13
10/19/12,-0.006667836,3.04251E-05,986.53
10/22/12,0.002813995,1.59264E-05,989.31
10/23/12,-0.015401374,2.13083E-05,974.19
10/24/12,0.004169127,1.49082E-05,978.26
10/25/12,-0.00254858,1.09751E-05,975.77
10/26/12,-0.010829408,1.77836E-05,965.26
10/29/12,-0.006965337,1.2699E-05,958.56
10/30/12,0.012708917,1.4945E-05,970.82
10/31/12,0.000288374,1.04476E-05,971.1
11/1/12,0.004633467,1.22751E-05,975.61
11/2/12,0.006935641,1.24845E-05,982.4
11/5/12,0.004671482,2.2165E-05,987
11/6/12,0.007771145,1.47502E-05,994.7
11/7/12,-0.004301992,3.66289E-05,990.43
11/8/12,-0.004482838,3.09578E-05,986
11/9/12,-0.006675375,3.41066E-05,979.44
11/12/12,-0.001829247,1.45378E-05,977.65
11/13/12,-0.013728543,3.58728E-05,964.32
11/14/12,0.007644507,2.454E-05,971.72
11/15/12,-0.003040472,2.67713E-05,968.77
11/16/12,0.001784177,4.08684E-05,970.5
11/19/12,0.003332925,1.23996E-05,973.74
11/20/12,-0.006842425,2.96914E-05,967.1
11/21/12,-0.00516272,4.25764E-05,962.12
11/22/12,-3.11816E-05,1.36722E-05,962.09
11/23/12,0.016043731,1.9432E-05,977.65
11/26/12,0.005060564,1.06984E-05,982.61
11/27/12,0.012490239,1.93179E-05,994.96
11/28/12,-0.020193272,2.70308E-05,975.07
11/29/12,0.016467598,1.74886E-05,991.26
11/30/12,0.007617744,4.46743E-05,998.84
12/3/12,-0.003912172,3.37482E-05,994.94
12/4/12,-0.001941699,3.22629E-05,993.01
12/5/12,0.00276553,3.10923E-05,995.76
12/6/12,0.002387282,5.84876E-05,998.14
12/7/12,-0.003985329,5.72048E-05,994.17
12/10/12,-0.00997749,5.30811E-05,984.3
12/11/12,0.009967431,3.58204E-05,994.16
12/12/12,0.005767115,2.04112E-05,999.91
12/13/12,0.001768594,2.61054E-05,1001.68
12/14/12,0.00466127,2.55788E-05,1006.36
12/17/12,0.003758974,2.98345E-05,1010.15
12/18/12,0.020372173,6.01764E-05,1030.94
12/19/12,0.010258183,2.53032E-05,1041.57
12/20/12,-0.006917309,3.63154E-05,1034.39
12/21/12,-0.002487648,6.80542E-05,1031.82
12/27/12,0.006260527,4.85511E-05,1038.3
12/28/12,-0.001281761,3.34466E-05,1036.97
1/2/13,0.027188099,4.23227E-05,1065.55
1/3/13,-0.003073556,2.56514E-05,1062.28
1/4/13,-0.00082875,2.01745E-05,1061.4
1/7/13,-0.003180103,2.50076E-05,1058.03
1/8/13,-0.001002364,3.83988E-05,1056.97
1/9/13,0.007953377,2.09755E-05,1065.41
1/10/13,-0.009136703,5.05895E-05,1055.72
1/11/13,0.000804814,5.5322E-05,1056.57
1/14/13,-0.007619555,4.3115E-05,1048.55
1/15/13,-0.007533912,3.26568E-05,1040.68
1/16/13,-0.004700271,3.2528E-05,1035.8
1/17/13,0.0070038,2.69866E-05,1043.08
1/18/13,-0.001919239,2.87465E-05,1041.08
1/21/13,-0.011632307,3.4717E-05,1029.04
1/22/13,-0.006219253,5.644E-05,1022.66
1/23/13,0.005188636,3.01416E-05,1027.98
1/24/13,-0.006695647,5.19453E-05,1021.12
1/25/13,-9.79322E-06,4.10325E-05,1021.11
1/28/13,-0.007855593,6.49475E-05,1013.12
1/29/13,0.004569456,4.30623E-05,1017.76
1/30/13,0.000825002,3.30638E-05,1018.6
1/31/13,0.001598957,6.6843E-05,1020.23
2/1/13,-0.004371302,4.87591E-05,1015.78
2/4/13,-0.008542159,3.06123E-05,1007.14
2/5/13,-0.008946307,3.89106E-05,998.17
2/6/13,-0.002316917,6.21228E-05,995.86
2/7/13,-0.008936646,3.83487E-05,987
2/8/13,0.008112898,3.75351E-05,995.04
2/11/13,0.004242075,5.21536E-05,999.27
2/12/13,0.003267046,5.05616E-05,1002.54
2/13/13,0.005282569,2.70089E-05,1007.85
2/14/13,-0.008689728,5.00407E-05,999.13
2/15/13,0.003057984,3.51085E-05,1002.19
2/18/13,-0.000898437,3.38505E-05,1001.29
2/19/13,-0.000309649,3.25823E-05,1000.98
2/20/13,0.003570115,1.64067E-05,1004.56
2/21/13,-0.013529836,0.00037808,991.06
2/22/13,0.009639984,4.7486E-05,1000.66
2/25/13,0.014366752,5.11345E-05,1015.14
2/26/13,-0.019617054,3.57352E-05,995.42
2/27/13,-0.000693415,3.25337E-05,994.73
2/28/13,0.016540344,3.8408E-05,1011.32
3/1/13,0.002784554,3.9694E-05,1014.14
3/4/13,-0.007581868,3.77986E-05,1006.48
3/5/13,0.010034141,2.79022E-05,1016.63
3/6/13,0.011695697,4.26655E-05,1028.59
3/7/13,0.000165261,3.5052E-05,1028.76
3/8/13,0.008334471,4.25065E-05,1037.37
3/11/13,-0.005315974,5.50714E-05,1031.87
3/12/13,-0.008349763,4.20583E-05,1023.29
3/13/13,-0.005124071,3.01138E-05,1018.06
3/14/13,0.003255799,4.30997E-05,1021.38
3/15/13,-0.018368539,9.19916E-05,1002.79
3/18/13,-0.013574097,4.119E-05,989.27
3/19/13,-0.008201177,5.2988E-05,981.19
3/20/13,-0.000203855,2.1889E-05,980.99
3/21/13,-0.000112138,3.72653E-05,980.88
3/22/13,0.000285417,3.29744E-05,981.16
3/25/13,-0.015364693,4.78825E-05,966.2
3/26/13,-0.006968959,9.01876E-05,959.49
3/27/13,-0.004470682,8.41133E-05,955.21
3/28/13,0.011294732,7.95049E-05,966.06
4/2/13,0.010298116,5.1038E-05,976.06
4/3/13,-0.011458137,3.96426E-05,964.94
4/4/13,-0.00914066,4.51702E-05,956.16
4/5/13,-0.011063316,5.61429E-05,945.64
4/8/13,-0.001290964,4.02888E-05,944.42
4/9/13,0.001661016,3.8264E-05,945.99
4/10/13,0.022173301,5.12134E-05,967.2
4/11/13,0.010705518,5.36286E-05,977.61
4/12/13,-0.002304184,2.97417E-05,975.36
4/15/13,-0.018063245,4.67586E-05,957.9
4/16/13,-0.000219254,6.58615E-05,957.69
4/17/13,-0.008999431,4.87102E-05,949.11
4/18/13,-0.018138242,6.17379E-05,932.05
4/19/13,0.010268433,3.66556E-05,941.67
4/22/13,0.009364829,5.40126E-05,950.53
4/23/13,0.008558476,0.000226621,958.7
4/24/13,0.008630637,4.36565E-05,967.01
4/25/13,-0.001107116,5.09214E-05,965.94
4/26/13,-0.005200155,7.0479E-05,960.93
4/29/13,0.002743571,4.26299E-05,963.57
4/30/13,0.002446231,3.7609E-05,965.93
5/2/13,-0.004409613,5.55958E-05,961.68
5/3/13,0.002886604,2.66664E-05,964.46
5/6/13,0.003271089,1.27874E-05,967.62
5/7/13,0.001982284,2.32538E-05,969.54
5/9/13,-0.00084612,1.9585E-05,968.72
5/10/13,-0.003225943,4.46294E-05,965.6
5/13/13,0.001862391,3.49697E-05,967.4
5/14/13,0.007640778,2.63865E-05,974.82
5/15/13,0.006594812,2.94993E-05,981.27
5/16/13,0.004605843,2.9775E-05,985.8
5/17/13,-0.003516014,2.14567E-05,982.34
5/20/13,0.000793707,1.10913E-05,983.12
5/21/13,0.001260496,2.73779E-05,984.36
5/22/13,0.004945288,4.41819E-05,989.24
5/23/13,-0.014109833,6.53436E-05,975.38
5/24/13,-0.001272108,3.35455E-05,974.14
5/27/13,0.00747604,3.72287E-05,981.45
5/28/13,0.004828104,3.00388E-05,986.2
5/29/13,-0.006418853,2.70594E-05,979.89
5/30/13,-0.004377404,2.59512E-05,975.61
5/31/13,-0.020754895,5.49381E-05,955.57
